Event_ID,Fight_ID,Date,B_ID,B_Name,B_HomeTown,B_Location,B_Age,B_Weight,R_ID,R_Name,R_HomeTown,R_Location,R_Age,R_Weight,WinningColor,Winby
790,6267,10/3/16,1904,John Dodson,"Albuquerque, New Mexico United States","Albuquerque, New Mexico United States",34.0,61.0,1966,John Lineker,"Paranagua, Parana Brazil","Paranagua, Parana Brazil",28.0,61.0,red,DEC
790,6305,10/3/16,2764,Curtis Blaydes,"Chicago, Illinois United States","Chicago, Illinois  United States",27.0,120.0,2770,Cody East,"Albuquerque, New Mexico USA","Albuquerque, New Mexico USA",30.0,111.0,blue,KO/TKO
790,6309,10/3/16,2508,Elizeu Zaleski dos Santos,"Francisco Beltrao, Parana Brazil","Francisco Beltrao, Parana Brazil",31.0,77.0,525,Keita Nakamura,Tokyo Japan,Tokyo Japan,34.0,77.0,blue,DEC
790,6310,10/3/16,2765,Ion Cutelaba,Chisinau Republic of Moldova,Chisinau Republic of Moldova,24.0,93.0,2367,Jonathan Wilson,"San Bernardino, California USA","San Bernardino, California USA",31.0,84.0,blue,DEC
791,6251,9/26/16,2811,Lina Lansberg,Karlstad Sweden,Malmo Sweden,36.0,61.0,1194,Cris Cyborg,Curitiba Brazil,"Huntington Beach, California United States",33.0,65.0,red,KO/TKO
791,6253,9/26/16,515,Phillipe Nover,"Brooklyn, New York United States","Brooklyn, New York United States",34.0,65.0,1527,Renan Barao,Natal Brazil,Rio de Janeiro Brazil,31.0,61.0,red,DEC
791,6254,9/25/16,1431,Antonio Silva,"João Pessoa, Paraíba Brazil","Coconut Creek, Florida United States",28.0,84.0,1015,Roy Nelson,"Las Vegas, Nevada United States","Las Vegas, Nevada United States",42.0,119.0,red,KO/TKO
791,6255,9/26/16,2316,Paul Felder,"Philadelphia, Pennsylvania United States","Philadelphia, Pennsylvania United States",34.0,70.0,1997,Francisco Trinaldo,"Amarante, Piaui Brazil","Brasilia, Distrito Federal Brazil",40.0,70.0,red,KO/TKO
791,6256,9/26/16,2074,Michel Prazeres,"Belem, Para Brazil","Belem, Para Brazil",37.0,77.0,2288,Gilbert Burns,"Niteroi, Rio de Janeiro Brasil","Boca Raton, Florida USA",32.0,70.0,blue,DEC
791,6257,9/26/16,2230,Mike de la Torre,"San Diego, California United States","Glendale, Arizona United States",32.0,65.0,1993,Godofredo Pepey,"Fortaleza, Ceara Brazil","Fortaleza, Ceara Brazil",31.0,65.0,red,SUB
791,6259,9/25/16,1504,Dustin Ortiz,"Goshen, Indiana United States","Franklin, Tennessee United States",29.0,56.0,2011,Jussier Formiga,Rio Grande do Norte Brazil,Natal Brazil,33.0,56.0,red,DEC
791,6260,9/26/16,2333,Hector Urbina,Monterrey Mexico,"Muncie, Indiana USA",31.0,77.0,2588,Vicente Luque,"Westwood, New Jersey United States",Brasília Brasil,26.0,77.0,red,KO/TKO
791,6261,9/26/16,2812,Gregor Gillespie,"Rochester, New York United States","Long Island, New York United States",31.0,70.0,2575,Glaico Franca,"Curitibanos, Santa Catarina Brazil","Balneario Camboriu, Santa Catarina Brazil",27.0,70.0,blue,DEC
791,6263,9/26/16,2502,Stevie Ray,Fife Scotland,Fife Scotland,28.0,70.0,2101,Alan Patrick,Amazonas Brazil,Rio de Janeiro Brazil,35.0,70.0,red,DEC
791,6264,4/3/17,2772,Luan Chagas,"Navirai, MS Brazil",Curitiba Brazil,25.0,77.0,1820,Erick Silva,"Vila Velha, Espirito Santo Brazil","Vila Velha, Espirito Santo Brazil",34.0,77.0,red,SUB
791,6298,5/17/18,2782,Eric Spicely,"Stoughton, Massachusetts United States","Olneyville, Rhode Island United States",32.0,84.0,2087,Thiago Santos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,34.0,93.0,blue,SUB
792,6247,11/7/16,1815,Tony Ferguson,"Oxnard, California United States","Orange County, California United States",34.0,70.0,532,Rafael Dos Anjos,Rio de Janeiro Brazil,Rio de Janeiro Brazil,33.0,77.0,blue,DEC
792,6248,11/7/16,2158,Rashid Magomedov,Dagestan Russia,"Coconut Creek, Florida United States",33.0,70.0,2168,Beneil Dariush,Goetapeh Iran,"Yorba Linda, California United States",29.0,70.0,red,DEC
792,6266,11/7/16,2347,Heather Jo Clark,"Los Angeles, California USA","Las Vegas, Nevada USA",38.0,52.0,2814,Alexa Grasso,"Guadalajara, Jalisco Mexico","Guadalajara, Jalisco Mexico",25.0,52.0,red,DEC
792,6290,4/18/17,2484,Marcin Held,Tychy Poland,Tychy Poland,26.0,70.0,461,Diego Sanchez,"Albuquerque, New Mexico United States","Albuquerque, New Mexico United States",36.0,70.0,red,DEC
792,6302,11/7/16,1858,Felipe Arantes,Sao Paulo Brazil,Sao Paulo Brazil,30.0,61.0,1979,Erik Perez,Monterrey Mexico,Monterrey Mexico,28.0,61.0,red,DEC
792,6324,11/7/16,2800,Jason Novelli,"Anchorage, Alaska USA","Portland, Oregon USA",39.0,70.0,2707,Polo Reyes,"Mexicali, Baja California Mexico","Tepic, Nayarit Mexico",33.0,70.0,red,DEC
792,6348,11/7/16,2805,Max Griffin,"Santa Barbara, California United States","Sacramento, California United States",32.0,77.0,2700,Erick Montano,Mexico City Mexico,Mexico City Mexico,32.0,77.0,blue,KO/TKO
792,6351,11/7/16,2183,Douglas Silva de Andrade,"Castanhal, Para Brazil","Castanhal, Para Brazil",33.0,61.0,2356,Henry Briones,"Tijuana, Baja California Mexico","Tijuana, Baja California Mexico",37.0,61.0,blue,KO/TKO
792,6352,11/7/16,2795,Chris Avila,"Stockton, California USA","Stockton, California USA",25.0,65.0,2705,Enrique Barzola,Lima Peru,Lima Peru,29.0,65.0,red,DEC
792,6364,11/7/16,2740,Alex Nicholson,"Apopka, Florida United States","Orlando, Florida United States",28.0,84.0,2264,Sam Alvey,"Milwaukee, Wisconsin United States","Temecula, California United States",32.0,93.0,red,DEC
792,6372,11/7/16,1531,Charles Oliveira,Sao Paulo Brazil,"Houston , Texas United States",28.0,70.0,1054,Ricardo Lamas,"Chicago, Illinois United States","Chicago, Illinois United States",36.0,65.0,red,SUB
792,6418,11/7/16,2836,Claudio Puelles,Lima Peru,Lima Peru,22.0,70.0,2837,Martin Bravo,"Rosartio, Baja California Mexico","Rosartio, Baja California Mexico",25.0,65.0,red,KO/TKO
793,6268,10/11/16,129,Dan Henderson,"Downey, California USA","Temecula, California USA",48.0,84.0,368,Michael Bisping,Manchester England,Manchester England,39.0,84.0,red,DEC
793,6269,10/11/16,786,Gegard Mousasi,Tehran Iran,"Leiden, Holland The Netherlands",33.0,84.0,295,Vitor Belfort,Rio de Janeiro Brazil,Rio de Janerio Brazil,41.0,84.0,blue,KO/TKO
793,6270,10/11/16,2009,Jimi Manuwa,"Sacramento, California United States",London England,38.0,93.0,1499,Ovince Saint Preux,"Immokalee, Florida United States","Knoxville, Tennessee United States",35.0,93.0,blue,KO/TKO
793,6271,10/11/16,2083,Daniel Omielanczuk,"Sokolow, Podlaski Poland",Warsaw Poland,36.0,112.0,649,Stefan Struve,Beverwijk The Netherlands,Beverwijk The Netherlands,30.0,120.0,red,SUB
793,6272,10/11/16,915,Adriano Martins,"Manaus, Amazonas Brazil","Manaus, Amazonas Brazil",35.0,70.0,2078,Leonardo Santos,Rio de Janeiro Brazil,"Campos, Rio de Janeiro Brazil",38.0,70.0,red,DEC
793,6273,10/11/16,1706,Iuri Alcantara,Marajo Brazil,"Soure, Para Brazil",38.0,61.0,1170,Brad Pickett,East London England,East London England,40.0,61.0,blue,SUB
793,6274,10/21/16,2504,Damian Stasiak,Zgierz Poland,Lodz Poland,28.0,61.0,2137,Davey Grant,"Bishop Auckland, County Durham England ","Bishop Auckland, County Durham England",32.0,61.0,blue,SUB
793,6280,10/11/16,2172,Albert Tumenov,Nalchik Russia,"Fairfield, New Jersey USA",26.0,77.0,2329,Leon Edwards,Kingston Jamaica,Birmingham England,27.0,77.0,red,SUB
793,6283,10/11/16,2164,Russell Doane,"Honolulu, Hawaii United States","Honolulu, Hawaii United States",32.0,61.0,2213,Mirsad Bektic,Srebrenica Bosnia,"Montreal, Quebec Canada",27.0,65.0,red,SUB
793,6301,10/11/16,2822,Marc Diakiese,Democratic Republic Congo,Doncaster England,25.0,70.0,2292,Lukasz Sajewski,Gdansk Poland,Gdansk Poland,27.0,70.0,blue,KO/TKO
793,6311,10/11/16,2813,Mike Perry,"Flint, Michigan United States","Orlando, Florida United States",27.0,77.0,2656,Danny Roberts,London England,"Boca Raton, Florida United States",31.0,77.0,blue,KO/TKO
794,6316,11/14/16,545,Jeremy Stephens,"Des Moines, Iowa United States","San Diego, California United States",32.0,65.0,451,Frankie Edgar,"Summit, New Jersey United States","Toms River, New Jersey United States",36.0,65.0,red,DEC
794,6318,11/14/16,435,Tim Boetsch,"Lincolnville, Maine United States","Sunbury, Pennsylvania United States",37.0,84.0,1594,Rafael Natal,Belo Horizonte Brazil,"New York City, New York United States",35.0,84.0,blue,KO/TKO
794,6319,11/14/16,2785,Katlyn Chookagian,"Quakertown, Pennsylvania United States","Kenilworth, New Jersey United States",29.0,56.0,1618,Liz Carmouche,"Lafayette, Louisiana United States","San Diego, California United States",34.0,56.0,red,DEC
794,6325,11/14/16,2678,Karolina Kowalkiewicz,Lodz Poland,Lodz Poland,32.0,52.0,2280,Joanna Jedrzejczyk,Olsztyn Poland,Olsztyn Poland,31.0,52.0,red,DEC
794,6326,11/14/16,2778,Belal Muhammad,"Chicago, Illinois United States","Chicago, Illinois United States",30.0,77.0,2588,Vicente Luque,"Westwood, New Jersey United States",Brasília Brasil,26.0,77.0,red,KO/TKO
794,6328,11/14/16,511,Thiago Alves,Fortaleza Brazil,"Coconut Creek, Florida United States",35.0,77.0,509,Jim Miller,"Sparta, New Jersey United States","Sparta, New Jersey United States",35.0,70.0,red,DEC
794,6335,11/14/16,2057,Conor McGregor,Dublin Ireland,Dublin Ireland,30.0,70.0,890,Eddie Alvarez,"Philadelphia, Pennsylvania United States","Philadelphia, Pennsylvania  United States",34.0,70.0,blue,KO/TKO
794,6336,11/14/16,1944,Stephen Thompson,"Simpsonville, South Carolina United States","Simpsonville, South Carolina United States",35.0,77.0,1386,Tyron Woodley,"St. Louis, Missouri United States","St. Louis, Missouri United States",36.0,77.0,draw,
794,6337,11/14/16,1866,Yoel Romero,Pinar del Rio Cuba,"Coconut Creek, Florida United States",41.0,84.0,1769,Chris Weidman,"Mineola, New York United States","Baldwin, New York United States",34.0,84.0,blue,KO/TKO
794,6339,11/14/16,1711,Michael Johnson,"St. Louis, Missouri United States","Boca Raton, Florida United States",32.0,65.0,1919,Khabib Nurmagomedov,Dagestan Russia,Dagestan Russia,30.0,70.0,red,SUB
795,6304,11/20/16,2069,Uriah Hall,Spanish Town Jamaica,"Queens, New York United States",34.0,84.0,786,Gegard Mousasi,Tehran Iran,"Leiden, Holland The Netherlands",33.0,84.0,red,KO/TKO
795,6313,11/20/16,2792,Amanda Cooper,"Lansing, Michigan United States","Bath, Michigan United States",26.0,52.0,2769,Anna Elmose,Aarhus Denmark,Copenhagen Denmark,34.0,52.0,blue,DEC
795,6323,11/20/16,2502,Stevie Ray,Fife Scotland,Fife Scotland,28.0,70.0,875,Ross Pearson,Sunderland England,Sunderland England,34.0,70.0,blue,DEC
795,6342,11/20/16,2200,Alexander Yakovlev,Great Novgorod Russia,"Fairfield, New Jersey USA",34.0,77.0,1422,Zak Cummings,"Irving, Texas United States","Kansas City, Missouri United States",34.0,77.0,red,SUB
795,6343,11/20/16,2529,Magomed Mustafaev,Dagestan Russia,"Albuquerque, New Mexico USA",30.0,70.0,2157,Kevin Lee,"Detroit, Michigan United States","Las Vegas, Nevada United States",26.0,70.0,red,SUB
795,6344,11/20/16,2827,Mark Godbeer,Taunton  England,Bridgewater England,34.0,109.0,2788,Justin Ledet,"Rosharon, Texas USA","Rosharon, Texas USA",30.0,109.0,red,SUB
795,6345,11/20/16,2492,Alexander Volkov,"Shellharbour, NSW Australia","Windang, NSW Australia",30.0,65.0,2425,Tim Johnson,"Minneapolis  , Minnesota United States","Fargo, North Dakota United States",33.0,120.0,blue,DEC
795,6350,11/20/16,2655,Teruto Ishihara,Kagoshima Japan,Osaka Japan,27.0,61.0,2729,Artem Lobov,Nizhny Novgorod Russia,Dublin Ireland,32.0,65.0,red,DEC
795,6361,10/25/17,2831,Jack Marshman,,,,,1938,Magnus Cedenblad,Stockholm Sweden,Stockholm Sweden,36.0,84.0,blue,KO/TKO
795,6376,7/7/18,2235,Milana Dudieva,Alagir Russia,Alagir Russia,29.0,61.0,2376,Marion Reneau,"Tulare, California United States","Visalia, California United States",41.0,61.0,red,KO/TKO
795,6391,11/20/16,2084,Ali Bagautinov,Dagestan Republic Russia,Dagestan Republic Russia,33.0,56.0,2103,Kyoji Horiguchi,Gunma Japan,"Coconut Creek, Florida USA",27.0,56.0,red,DEC
795,6430,11/20/16,2838,Kwan Ho Kwak,Seoul South Korea,Seoul South Korea,29.0,61.0,2839,Brett Johns,Swansea Wales,Swansea Wales,26.0,61.0,red,DEC
796,6329,12/8/16,797,Rogerio Nogueira,"Vitoria da Conquista, Bahia Brazil",Rio de Janeiro Brazil,42.0,93.0,503,Ryan Bader,"Reno, Nevada USA","Tempe, Arizona USA",35.0,93.0,red,KO/TKO
796,6330,11/20/16,2799,Christian Colombo,Copenhagen Denmark,Copenhagen Denmark,38.0,120.0,2658,Luis Henrique,Rio de Janeiro Brazil,Rio de Janerio Brazil,25.0,93.0,red,SUB
796,6331,11/20/16,2122,Krzysztof Jotko,Orneta Poland,Orneta Poland,29.0,84.0,449,Thales Leites,Rio de Janeiro Brazil,Rio de Janeiro Brazil,37.0,84.0,blue,DEC
796,6332,11/20/16,438,Manvel Gamburyan,Leninakan Armenia,"Hollywood, CA USA",37.0,61.0,1860,Johnny Eduardo,Rio de Janeiro Brazil,Rio de Janeiro Brazil,40.0,61.0,red,KO/TKO
796,6338,11/20/16,2603,Cortney Casey,"Tucson, Arizona United States","Phoenix, Arizona United States",31.0,52.0,2277,Claudia Gadelha,"Mossoro, Rio Grande do Norte Brazil",Rio de Janeiro Brazil,29.0,52.0,red,DEC
796,6340,11/20/16,2126,Justin Scoggins,"Spartanburg, South Carolina United States","Spartanburg, South Carolina United States",26.0,61.0,2191,Pedro Munhoz,Sao Paulo Brazil,Sao Paulo Brazil,32.0,61.0,red,SUB
796,6346,11/20/16,2775,Jack Hermansson,Uddevalla Sweden,Oslo Norway,30.0,84.0,1991,Cezar Ferreira,"Ibitinga, Sao Paulo Brazil","Miami, Florida United States",33.0,84.0,red,SUB
796,6353,11/20/16,2587,Kamaru Usman,Auchi Nigeria,"Dallas, Texas United States",31.0,77.0,2247,Warlley Alves,"Governador Valadares, Minas Gerais Brazil",Rio de Janeiro Brazil,27.0,77.0,blue,DEC
796,6393,12/8/16,2405,Albert Morales,"Granada Hills, California United States","Reseda, California United States",27.0,61.0,2325,Thomas Almeida,Sao Paulo Brazil,Sao Paulo Brazil,27.0,61.0,red,KO/TKO
796,6410,11/20/16,2826,Zak Ottow,"Milwaukee, Wisconsin United States","Milwaukee, Wisconsin United States",31.0,77.0,1992,Sergio Moraes,São Paulo Brasil,Curitiba Brazil,36.0,77.0,red,DEC
796,6411,11/20/16,2829,Gadzhimurad Antigulov,Dagestan Russia,Makhachkala Russia,31.0,93.0,1865,Marcos Rogerio de Lima,"Ribeirâo Pires, Sao Paulo Brazil",Sao Paulo Brazil,33.0,93.0,blue,SUB
796,6412,11/22/16,2828,Darren Stewart,London England,London England,27.0,84.0,2085,Francimar Barroso,"Xapuri, Acre Brazil",Rio de Janeiro Brazil,38.0,93.0,no contest,KO/TKO
797,6320,11/27/16,1550,Chris Camozzi,"Alameda, California United States","Lakewood, Colorado United States",31.0,84.0,2324,Daniel Kelly,"Melbourne, Victoria Australia","Melbourne, Victoria Australia",40.0,84.0,red,DEC
797,6321,11/28/16,1806,Derek Brunson,"Wilmington, North Carolina United States","Wilmington, North Carolina United States",34.0,84.0,2037,Robert Whittaker,Middlemore New Zealand,Sydney Australia,27.0,84.0,red,KO/TKO
797,6347,11/27/16,2779,Jonathan Meunier,"Quebec City, Quebec Canada","Quebec City, Quebec Canada",31.0,77.0,2228,Richard Walsh,"North Shore, Sydney  Australia","North Shore , Sydney Australia",29.0,77.0,blue,DEC
797,6349,11/29/16,2585,Andrew Holbrook,"Adrian, Michigan United States","Indianapolis, Indiana United States",32.0,70.0,2258,Jake Matthews,"Melbourne, Victoria Australia","Epping, Victoria Australia",24.0,77.0,blue,DEC
797,6360,11/27/16,2104,Omari Akhmedov,"Kizlyar, Dagestan Russia",Makhachkala Russia,30.0,84.0,1549,Kyle Noke,"Dubbo, New South Wales Australia","Albuquerque, New Mexico USA",38.0,77.0,blue,DEC
797,6367,11/27/16,2019,Jon Tuck,"Spokane, Washington United States",Hagatna Guam,34.0,70.0,2762,Damien Brown,"Albury, NSW Austrailia","Brisbane, QLD Australia",33.0,70.0,red,DEC
797,6368,11/27/16,2610,Geane Herrera,"Tampa, Florida USA","Tampa, Florida USA",28.0,56.0,2505,Ben Nguyen,"Sioux Falls, South Dakota United States",Brisbane Australia,30.0,56.0,red,DEC
797,6369,7/7/18,2824,Alexander Volkanovski,Moscow Russia,Moscow Russia,29.0,113.0,2626,Yusuke Kasuya,Kanagawa Japan,Kanagawa Japan,28.0,70.0,blue,KO/TKO
797,6374,11/27/16,2823,Jenel Lausa,"Concepcion, Iloilo Philippines",Mandaluyong City Philippines,30.0,56.0,2298,Yao Zhikui,,,,,blue,DEC
797,6422,11/27/16,2808,Danielle Taylor,"Lancaster, California United States","Van Nuys, California United States",28.0,52.0,2372,Seohee Ham,Kangwon-do South Korea,Busan South Korea,31.0,52.0,blue,DEC
797,6426,11/27/16,2840,Tyson Pedro,Sydney Australia ,Sydney Australia ,27.0,93.0,2790,Khalil Rountree,"Los Angeles, California  United States","Las Vegas, Nevada United States",28.0,93.0,blue,SUB
797,6432,11/27/16,2182,Ning Guangyou,"Cangzhou, Hebei province P.R. China",Beijing China,36.0,61.0,2359,Marlon Vera,"Chone, Manabi Ecuador","Chone, Manabi Ecuador",25.0,61.0,red,DEC
798,6306,12/5/16,2726,Ryan Hall,"Arlington, Virginia United States","Falls Church, Virginia United States",33.0,65.0,374,Gray Maynard,"Phoenix, Arizona United States","Las Vegas, Nevada United States",39.0,65.0,blue,DEC
798,6307,12/5/16,2780,Devin Clark,"Sioux Falls, South Dakota United States","Sioux Falls, South Dakota United Statets",28.0,93.0,2794,Josh Stansbury,"East Liverpool, Ohio United States","East Liverpool, Ohio United States",33.0,93.0,blue,DEC
798,6308,12/5/16,1843,Anthony Smith,"Corpus Christi, Texas United States","Omaha, Nebraska United States",30.0,93.0,2747,Elvis Mutapcic,Sarajevo Bosnia,"Des Moines, Iowa USA",32.0,84.0,blue,KO/TKO
798,6341,12/5/16,1272,Jorge Masvidal,"Miami, Florida United States","Miami, Florida United States",33.0,77.0,965,Jake Ellenberger,"Omaha, Nebraska United States","Lake Forest, California United States",33.0,77.0,blue,KO/TKO
798,6365,12/5/16,2299,Henry Cejudo,"Los Angeles, California United States","Phoenix, Arizona United States",31.0,56.0,911,Joseph Benavidez,"San Antonio, Texas USA","Las Cruces, New Mexico USA",34.0,56.0,red,DEC
798,6366,12/5/16,2832,Jamie Moyle,"Riverside, California  United States","Sacramento, California United States",29.0,52.0,2306,Kailin Curran,"Ewa Beach, Hawaii United States ","Ewa Beach, Hawaii United States ",27.0,52.0,blue,DEC
798,6373,12/5/16,2295,Brendan O'Reilly,Melbourne Australia,Brisbane Australia,31.0,77.0,2709,Dong Hyun Kim,Suwon South Korea,Busan South Korea,36.0,77.0,red,DEC
798,6400,12/5/16,1839,Alexis Davis,"Niagara Falls, Ontario Canada","San Jose, California United States",34.0,56.0,2022,Sara McMann,"Takoma Park, Maryland United States","Sacramento, California United States",38.0,61.0,red,SUB
798,6401,12/5/16,2337,Jared Cannonier,"Dallas, Texas United States","Glendale, Arizona United States",34.0,93.0,2765,Ion Cutelaba,Chisinau Republic of Moldova,Chisinau Republic of Moldova,24.0,93.0,blue,DEC
798,6413,4/17/17,2134,Ryan Benoit,"San Diego, California USA","Dallas, Texas USA",29.0,56.0,2825,Brandon Moreno,Tijuana Mexico,Tijuana Mexico,24.0,56.0,red,DEC
798,6444,12/5/16,1970,Tim Elliott,"Wichita, Kansas United States","Lee's Summit, Missouri United States",31.0,56.0,1495,Demetrious Johnson,"Madisonville, Kentucky United States","Parkland, Washington United States",32.0,56.0,red,DEC
799,6377,12/11/16,2424,Shamil Abdurakhimov,Dagestan Russia,Dagestan Russia,37.0,106.0,2082,Derrick Lewis,"New Orleans, Louisiana United States","Houston, Texas United States",33.0,118.0,red,KO/TKO
799,6378,12/11/16,2215,Anthony Hamilton,"Kent, Washington United States","Albuquerque, New Mexico United States",38.0,118.0,2659,Francis Ngannou,Batie Cameroon,Las Vegas United States,32.0,113.0,red,SUB
799,6380,2/11/18,2849,Saparbeg Safarov,Dagestan Russia,Makhachkala Russia,31.0,93.0,1742,Gian Villante,"Levittown, New York United States","Bellmore, New York United States",33.0,93.0,red,KO/TKO
799,6381,12/11/16,2844,Gerald Meerschaert,"Racine, Wisconsin United States","Milwaukee, Wisconsin United States",30.0,84.0,2786,Joe Gigliotti,"Cleveland, Ohio USA","Cleveland, Ohio USA",25.0,84.0,blue,SUB
799,6382,12/11/16,2848,JJ Aldrich,"Denver, Colorado United States","Westminster, Colorado United States",26.0,52.0,2279,Juliana Lima,"Belo Horizonte, MG Brazil","Belo Horizonte, MG Brazil",36.0,52.0,red,DEC
799,6384,12/11/16,2803,Ryan Janes,"Grand Falls-Winsor, Newfoundland Canada","Victoria, British Columbia Canada",37.0,84.0,2272,Keith Berish,"Poughkeepsie, New York USA","Kingston, New York USA",32.0,84.0,blue,DEC
799,6385,12/11/16,2205,Sean O'Connell,"Cottage Grove, Minnesota USA","Salt Lake City, Utah USA",35.0,93.0,2281,Corey Anderson,"Rockton, Illinois United States","Robbinsville, New Jersey United States",29.0,93.0,red,KO/TKO
799,6390,7/1/17,2842,Brian Camozzi,"Alameda, California  United States","Englewood, California United States",27.0,77.0,2739,Randy Brown,Spanish Town Jamaica,"Queens, New York United States",28.0,77.0,red,KO/TKO
799,6402,12/11/16,1810,Trevor Smith,"Vancouver, Washington United States","Tukwila, Washington United States",37.0,84.0,2789,Andrew Sanchez,"Belleville, Illinois United States","Fairfield, New Jersey United States",30.0,84.0,red,DEC
799,6407,12/11/16,2822,Marc Diakiese,Democratic Republic Congo,Doncaster England,25.0,70.0,2377,Frankie Perez,"Wallington, New Jersey United States ","Howell, New Jersey United States ",29.0,70.0,blue,DEC
799,6437,12/11/16,2845,Ashley Yoder,"Indianapolis, Indiana United States","Temecula, California United States",30.0,52.0,2697,Justine Kish,St. Petersburg Russia,"Cramerton, North Carolina United States",30.0,56.0,red,DEC
799,6440,12/11/16,2847,Shane Burgos,"Bronx, New York United States","Monroe, New York United States",27.0,65.0,2289,Tiago Trator,"Laranjal do Jari, Amapa Brazil",Rio de Janeiro Brazil,31.0,65.0,blue,DEC
800,6355,12/11/16,1504,Dustin Ortiz,"Goshen, Indiana United States","Franklin, Tennessee United States",29.0,56.0,2152,Zach Makovsky,"Bethlehem, Pennsylvania USA","Philadelphia, Pennsylvania USA",35.0,56.0,blue,DEC
800,6356,12/11/16,2784,Lando Vannata,"Neptune, New Jersey United States","Albuquerque, New Mexico United States",26.0,70.0,1675,John Makdessi,"Halifax, Nova Scotia Canada","Montreal, Quebec Canada",33.0,70.0,blue,KO/TKO
800,6357,7/24/18,1340,Drew Dober,"Omaha, Nebraska United States ","Denver, Colorado United States",29.0,70.0,2223,Olivier Aubin-Mercier,"Montreal, Quebec Canada","Montreal, Quebec Canada",29.0,70.0,red,SUB
800,6358,12/11/16,2023,Rustam Khabilov,Dagestan Russia,Derbent Dagestan,31.0,70.0,2243,Jason Saggo,Toronto Canada,"Charlottetown, Prince Edward Island Canada",32.0,70.0,blue,DEC
800,6362,12/11/16,2608,Misha Cirkunov,Riga Latvia,"Toronto, Ontario Canada",31.0,93.0,2076,Nikita Krylov,Donetsk Ukraine,Donetsk Ukraine,26.0,93.0,blue,SUB
800,6375,12/11/16,2198,Dooho Choi,Daegu South Korea,Busan South Korea,27.0,65.0,1050,Cub Swanson,"Palm Springs, California United States","Palm Springs, California United States",34.0,65.0,red,DEC
800,6414,12/11/16,1069,Anthony Pettis,"Milwaukee, Wisconsin United States","Milwaukee, Wisconsin United States",31.0,70.0,1936,Max Holloway,"Oahu, Hawaii United States","Waianae, Hawaii United States",26.0,65.0,red,KO/TKO
800,6415,12/11/16,2781,Matthew Lopez,"Safford, Arizona United States","Denver, Colorado United States",31.0,61.0,1935,Mitch Gagnon,"Sturgeon Falls, Ontario Canada","Sudbury, Ontario Canada",33.0,61.0,blue,DEC
800,6421,12/11/16,2777,Emil Meek,Trondheim Norway,Trondheim Norway,30.0,77.0,1867,Jordan Mein,"Lethbridge, Alberta Canada","Lethbridge, Alberta Canada",28.0,77.0,blue,DEC
800,6429,12/11/16,432,Matt Brown,"Xenia, Ohio USA","Denver, Colorado USA",37.0,77.0,1076,Donald Cerrone,"Denver, Colorado United States","Albuquerque, New Mexico United States",35.0,77.0,red,KO/TKO
800,6438,12/11/16,2070,Kelvin Gastelum,"San Jose, California United States","Yuma, Arizona United States",26.0,84.0,1403,Tim Kennedy,"San Luis Obispo, CA United States","Austin, TX United States",39.0,84.0,blue,KO/TKO
801,6371,12/18/16,1347,Michelle Waterson,"Aurora, Colorado United States","Albuquerque, New Mexico United States",32.0,52.0,2305,Paige VanZant,"Newberg, Oregon United States","Portland, Oregon United States",24.0,56.0,blue,SUB
801,6386,12/18/16,2750,Mickey Gall,"Green Brook, New Jersey USA","Green Brook, New Jersey USA",26.0,77.0,2628,Sage Northcutt,"Houston, Texas United States","Katy, Texas United States",22.0,77.0,blue,SUB
801,6387,12/18/16,2297,Colby Covington,"Clovis, California United States","Fort Lauderdale, Florida United States",30.0,77.0,2263,Bryan Barberena,"Montclair, California Untied States","Glendale, Arizona United States",29.0,77.0,blue,DEC
801,6388,12/19/16,2813,Mike Perry,"Flint, Michigan United States","Orlando, Florida United States",27.0,77.0,2291,Alan Jouban,"Lafayette, Louisiana United States","Los Angeles, California United States",36.0,77.0,red,DEC
801,6394,12/18/16,2558,Scott Holtzman,"Knoxville , Tennessee United States","Knoxville , Tennessee United States",35.0,70.0,2773,Josh Emmett,"Sacramento, California United States","Sacramento, California United States",33.0,65.0,red,DEC
801,6395,12/21/16,2365,Sultan Aliev,Dagestan Russia,"Coconut Creek, Florida USA",34.0,77.0,2754,Bojan Velickovic,Novi Sad Serbia,"Denver, Colorado United States",29.0,77.0,blue,DEC
801,6397,12/18/16,1170,Brad Pickett,East London England,East London England,40.0,61.0,959,Urijah Faber,"Isla Vista , California USA","Sacramento, California USA",39.0,61.0,red,DEC
801,6403,1/31/17,2834,Paul Craig,Airdrie Scotland,Coatbridge Scotland,30.0,93.0,2768,Henrique da Silva,"Limoeiro, Pernambuco Brazil","Benevides, Para Brazil",29.0,93.0,blue,SUB
801,6409,12/17/16,2737,Alex Morono,"Houston, Texas United States","Houston, Texas United States",28.0,77.0,2268,James Moontasri,Frankfurt Germany,"Los Angeles, California USA",30.0,77.0,blue,DEC
801,6416,12/17/16,2462,Fredy Serrano,Bogotá Colombia,Cundinamarca Colombia,39.0,56.0,2801,Hector Sandoval,"Uruapan, Michoacan Mexico","Sacramento, California United States",32.0,56.0,red,DEC
801,6428,12/19/16,2843,Irene Aldana,"Culiacan, Sinaloa Mexico","Gudalajara, Jalisco Mexico",30.0,61.0,2221,Leslie Smith,"Santa Ana, California United States","Pleasant Hill, California United States",36.0,61.0,red,DEC
