Event_ID,B_Name,R_Name,winner,winby,Fight_ID
797,Andrew Holbrook,Jake Matthews,blue,DEC,6349
797,Omari Akhmedov,Kyle Noke,blue,DEC,6360
797,Jon Tuck,Damien Brown,red,DEC,6367
797,Geane Herrera,Ben Nguyen,red,DEC,6368
797,Alexander Volkanovski,Yusuke Kasuya,blue,KO/TKO,6369
797,Jenel Lausa,Yao Zhikui,blue,DEC,6374
797,Danielle Taylor,Seohee Ham,blue,DEC,6422
797,Tyson Pedro,Khalil Rountree,blue,SUB,6426
797,Ning Guangyou,Marlon Vera,red,DEC,6432
798,Ryan Hall,Gray Maynard,blue,DEC,6306
798,Devin Clark,Josh Stansbury,blue,DEC,6307
798,Anthony Smith,Elvis Mutapcic,blue,KO/TKO,6308
798,Jorge Masvidal,Jake Ellenberger,blue,KO/TKO,6341
798,Henry Cejudo,Joseph Benavidez,red,DEC,6365
798,Jamie Moyle,Kailin Curran,blue,DEC,6366
798,Brendan O'Reilly,Dong Hyun Kim,red,DEC,6373
798,Alexis Davis,Sara McMann,red,SUB,6400
798,Jared Cannonier,Ion Cutelaba,blue,DEC,6401
798,Ryan Benoit,Brandon Moreno,red,DEC,6413
798,Tim Elliott,Demetrious Johnson,red,DEC,6444
799,Shamil Abdurakhimov,Derrick Lewis,red,KO/TKO,6377
799,Anthony Hamilton,Francis Ngannou,red,SUB,6378
799,Saparbeg Safarov,Gian Villante,red,KO/TKO,6380
799,Gerald Meerschaert,Joe Gigliotti,blue,SUB,6381
799,JJ Aldrich,Juliana Lima,red,DEC,6382
799,Ryan Janes,Keith Berish,blue,DEC,6384
799,Sean O'Connell,Corey Anderson,red,KO/TKO,6385
799,Brian Camozzi,Randy Brown,red,KO/TKO,6390
799,Trevor Smith,Andrew Sanchez,red,DEC,6402
799,Marc Diakiese,Frankie Perez,blue,DEC,6407
799,Ashley Yoder,Justine Kish,red,DEC,6437
799,Shane Burgos,Tiago Trator,blue,DEC,6440
800,Dustin Ortiz,Zach Makovsky,blue,DEC,6355
800,Lando Vannata,John Makdessi,blue,KO/TKO,6356
800,Drew Dober,Olivier Aubin-Mercier,red,SUB,6357
800,Rustam Khabilov,Jason Saggo,blue,DEC,6358
800,Misha Cirkunov,Nikita Krylov,blue,SUB,6362
800,Dooho Choi,Cub Swanson,red,DEC,6375
800,Anthony Pettis,Max Holloway,red,KO/TKO,6414
800,Matthew Lopez,Mitch Gagnon,blue,DEC,6415
800,Emil Meek,Jordan Mein,blue,DEC,6421
800,Matt Brown,Donald Cerrone,red,KO/TKO,6429
800,Kelvin Gastelum,Tim Kennedy,blue,KO/TKO,6438
801,Michelle Waterson,Paige VanZant,blue,SUB,6371
801,Mickey Gall,Sage Northcutt,blue,SUB,6386
801,Colby Covington,Bryan Barberena,blue,DEC,6387
801,Mike Perry,Alan Jouban,red,DEC,6388
801,Scott Holtzman,Josh Emmett,red,DEC,6394
801,Sultan Aliev,Bojan Velickovic,blue,DEC,6395
801,Brad Pickett,Urijah Faber,red,DEC,6397
801,Paul Craig,Henrique da Silva,blue,SUB,6403
801,Alex Morono,James Moontasri,blue,DEC,6409
801,Fredy Serrano,Hector Sandoval,red,DEC,6416
801,Irene Aldana,Leslie Smith,red,DEC,6428
801,Mizuto Hirota,Cole Miller,blue,DEC,6456
802,Ronda Rousey,Amanda Nunes,red,KO/TKO,6370
802,Alex Garcia,Mike Pyle,blue,KO/TKO,6389
802,Tim Means,Alex Oliveira,no contest,,6396
802,Neil Magny,Johny Hendricks,blue,DEC,6398
802,Tarec Saffiedine,Dong Hyun Kim,red,DEC,6399
802,Marvin Vettori,Antonio Carlos Junior,red,DEC,6405
802,Cody Garbrandt,Dominick Cruz,blue,DEC,6406
802,John Lineker,TJ Dillashaw,red,DEC,6420
802,Ray Borg,Louis Smolka,blue,DEC,6457
802,Niko Price,Brandon Thatch,blue,SUB,6458
803,Ben Saunders,Court McGee,blue,DEC,6423
803,Alex White,Tony Martin,red,DEC,6424
803,Drakkar Klose,Devin Powell,blue,DEC,6425
803,Cyril Asker,Dmitrii Smoliakov,blue,KO/TKO,6433
803,Joachim Christensen,Bojan Mihajlovic,blue,KO/TKO,6435
803,Chase Sherman,Walt Harris,red,KO/TKO,6442
803,Marcin Held,Joe Lauzon,red,DEC,6445
803,Sergio Pettis,John Moraga,blue,DEC,6447
803,Augusto Mendes,Frankie Saenz,blue,DEC,6484
803,Viktor Pesta,Aleksei Oleinik,red,SUB,6485
803,Nina Ansaroff,Jocelyn Jones-Lybarger,blue,SUB,6486
804,Chan Sung Jung,Dennis Bermudez,blue,KO/TKO,6450
804,Felice Herrig,Alexa Grasso,blue,DEC,6451
804,James Vick,Abel Trujillo,blue,SUB,6452
804,Volkan Oezdemir,Ovince Saint Preux,blue,DEC,6453
804,Curtis Blaydes,Adam Milstead,no contest,KO/TKO,6459
804,Chris Gruetzemacher,Chas Skelly,red,SUB,6460
804,Niko Price,Alex Morono,no contest,KO/TKO,6490
804,Khalil Rountree Jr.,Daniel Jolly,blue,KO/TKO,6492
804,Michinori Tanaka,Ricardo Ramos,red,DEC,6499
804,Bec Rawlings,Tecia Torres,red,DEC,6505
804,Angela Hill,Jessica Andrade,red,DEC,6511
806,JC Cottrell,Jason Gonzalez,red,SUB,6449
806,Julianna Pena,Valentina Shevchenko,red,SUB,6455
806,Jorge Masvidal,Donald Cerrone,blue,KO/TKO,6475
806,Francis Ngannou,Andrei Arlovski,blue,KO/TKO,6476
806,Sam Alvey,Nate Marquardt,blue,DEC,6477
806,Li Jingliang,Bobby Nash,blue,KO/TKO,6488
806,Jeremy Kimball,Marcos Rogerio de Lima,red,KO/TKO,6489
806,Jordan Johnson,Henrique da Silva,blue,DEC,6498
806,Jason Knight,Alex Caceres,blue,SUB,6500
806,Aljamain Sterling,Raphael Assuncao,red,DEC,6501
806,Alessio Di Chirico,Eric Spicely,red,SUB,6502
806,Eric Shelton,Alexandre Pantoja,red,DEC,6503
807,Germaine de Randamie,Holly Holm,blue,DEC,6468
807,Jared Cannonier,Glover Teixeira,red,DEC,6469
807,Roan Carneiro,Ryan LaFlare,red,DEC,6471
807,Belal Muhammad,Randy Brown,blue,DEC,6472
807,Islam Makhachev,Nik Lentz,blue,DEC,6480
807,Jim Miller,Dustin Poirier,red,DEC,6482
807,Phillipe Nover,Rick Glenn,red,DEC,6491
807,Tim Boetsch,Jacare Souza,red,SUB,6496
807,Derek Brunson,Anderson Silva,red,DEC,6508
808,Cezar Ferreira,Elias Theodorou,red,DEC,6463
808,Thiago Santos,Jack Marshman,blue,KO/TKO,6464
808,Alessandro Ricci,Paul Felder,red,KO/TKO,6465
808,Santiago Ponzinibbio,Nordine Taleb,blue,DEC,6466
808,Reginaldo Vieira,Aiemann Zahabi,red,DEC,6467
808,Randa Markos,Carla Esparza,blue,DEC,6506
808,Travis Browne,Derrick Lewis,red,KO/TKO,6523
808,Gina Mazany,Sara McMann,red,SUB,6526
808,Hector Lombard,Johny Hendricks,red,DEC,6527
808,Ryan Janes,Gerald Meerschaert,red,SUB,6528
808,Gavin Tucker,Sam Sicilia,blue,DEC,6529
809,Mark Hunt,Alistair Overeem,red,KO/TKO,6487
809,Darren Elkins,Mirsad Bektic,blue,KO/TKO,6493
809,Stephen Thompson,Tyron Woodley,red,DEC,6497
809,David Teymur,Lando Vannata,blue,DEC,6509
809,Luke Sanders,Iuri Alcantara,red,SUB,6559
809,Paul Craig,Tyson Pedro,red,KO/TKO,6560
809,Daniel Kelly,Rashad Evans,blue,DEC,6563
809,Luis Henrique,Marcin Tybura,red,KO/TKO,6570
809,Cynthia Calvillo,Amanda Cooper,blue,SUB,6575
809,Andre Soukhamthath,Albert Morales,red,DEC,6576
810,Kelvin Gastelum,Vitor Belfort,no contest,KO/TKO,6473
810,Beneil Dariush,Edson Barboza,red,KO/TKO,6474
810,Gian Villante,Mauricio Rua,red,KO/TKO,6495
810,Marion Reneau,Bethe Correia,draw,,6510
810,Jeremy Kennedy,Rony Jason,blue,DEC,6525
810,Tim Means,Alex Oliveira,red,SUB,6535
810,Ray Borg,Jussier Formiga,blue,DEC,6537
810,Joshua Burkman,Michel Prazeres,red,SUB,6538
810,Davi Ramos,Sergio Moraes,red,DEC,6539
782,Ed Herman,Nikita Krylov,red,KO/TKO,6159
784,Michael McBride,Nik Lentz,red,KO/TKO,6171
785,Max Griffin,Colby Covington,red,KO/TKO,6235
787,Thibault Gouti,Chad Laprise,red,KO/TKO,6197
790,Brandon Moreno,Louis Smolka,blue,SUB,6240
791,Michinori Tanaka,Rani Yahya,red,DEC,6258
792,Joe Soto,Marco Beltran,blue,SUB,6417
794,Raquel Pennington,Miesha Tate,blue,DEC,6327
795,Abdul Razak Alhassan,Charlie Ward,blue,KO/TKO,6431
797,Jason Knight,Dan Hooker,blue,DEC,6363
798,Matt Schnell,Rob Font,red,KO/TKO,6439
800,Viviane Pereira,Valerie Letourneau,blue,DEC,6359
801,Takeya Mizugaki,Eddie Wineland,red,KO/TKO,6419
803,BJ Penn,Yair Rodriguez,red,KO/TKO,6436
804,Marcel Fortuna,Anthony Hamilton,blue,KO/TKO,6524
807,Ulka Sasaki,Wilson Reis,red,DEC,6481
810,Joe Soto,Rani Yahya,blue,DEC,6562
810,Paulo Borrachinha,Garreth McLellan,blue,KO/TKO,6585
811,Marlon Vera,Brad Pickett,blue,KO/TKO,6512
811,Vicente Luque,Leon Edwards,red,DEC,6513
811,Teemu Packalen,Marc Diakiese,red,KO/TKO,6514
811,Scott Askham,Bradley Scott,red,DEC,6516
811,Francimar Barroso,Darren Stewart,blue,DEC,6517
811,Reza Madadi,Joe Duffy,red,DEC,6518
811,Corey Anderson,Jimi Manuwa,red,KO/TKO,6519
811,Lucie Pudilova,Lina Lansberg,red,DEC,6520
811,Tim Johnson,Daniel Omielanczuk,blue,DEC,6521
811,Makwan Amirkhani,Arnold Allen,red,DEC,6530
811,Alan Jouban,Gunnar Nelson,red,SUB,6558
813,Gegard Mousasi,Chris Weidman,blue,KO/TKO,6522
813,Anthony Johnson,Daniel Cormier,red,SUB,6531
813,Jan Blachowicz,Patrick Cummins,red,DEC,6532
813,Irene Aldana,Katlyn Chookagian,red,DEC,6533
813,Charles Oliveira,Will Brooks,blue,SUB,6555
813,Sean Strickland,Kamaru Usman,red,DEC,6561
813,Patrick Cote,Thiago Alves,red,DEC,6571
813,Desmond Green,Josh Emmett,blue,DEC,6572
813,Andrew Holbrook,Gregor Gillespie,red,KO/TKO,6573
813,Magomed Bibulatov,Jenel Lausa,blue,DEC,6605
813,Pearl Gonzalez,Cynthia Calvillo,red,SUB,6606
813,Mike de la Torre,Myles Jury,red,KO/TKO,6607
814,Junior Dos Santos,Stipe Miocic,red,KO/TKO,6542
814,Jessica Andrade,Joanna Jedrzejczyk,red,DEC,6578
814,Enrique Barzola,Gabriel Benitez,blue,DEC,6579
814,Jorge Masvidal,Demian Maia,red,DEC,6586
814,Dustin Poirier,Eddie Alvarez,no contest,,6593
814,Yair Rodriguez,Frankie Edgar,red,KO/TKO,6596
814,Polo Reyes,James Vick,red,KO/TKO,6597
814,Jason Knight,Chas Skelly,blue,KO/TKO,6608
814,David Branch,Krzysztof Jotko,blue,DEC,6609
814,Rashad Coulter,Chase Sherman,red,KO/TKO,6647
814,Gadzhimurad Antigulov,Joachim Christensen,blue,SUB,6657
815,Artem Lobov,Cub Swanson,red,DEC,6548
815,Diego Sanchez,Al Iaquinta,red,KO/TKO,6549
815,Sam Alvey,Thales Leites,red,DEC,6550
815,Brandon Moreno,Dustin Ortiz,blue,SUB,6551
815,Danielle Taylor,Jessica Penne,blue,DEC,6552
815,Matt Schnell,Hector Sandoval,red,KO/TKO,6553
815,Michael McBride,Scott Holtzman,red,DEC,6554
815,Cindy Dandois,Alexis Davis,red,DEC,6574
815,Eddie Wineland,John Dodson,red,DEC,6580
815,Marcos Rogerio de Lima,Ovince Saint Preux,red,SUB,6587
815,Joe Proctor,Bryan Barberena,red,KO/TKO,6588
815,Stevie Ray,Joe Lauzon,blue,DEC,6595
815,Mike Perry,Jake Ellenberger,blue,KO/TKO,6603
816,Michelle Waterson,Rose Namajunas,red,SUB,6544
816,Tim Elliott,Louis Smolka,blue,DEC,6545
816,Andrew Sanchez,Anthony Smith,red,KO/TKO,6547
816,Renato Moicano,Jeremy Stephens,blue,DEC,6589
816,Wilson Reis,Demetrious Johnson,red,SUB,6590
816,Robert Whittaker,Jacare Souza,blue,KO/TKO,6591
816,Nathan Coy,Zak Cummings,red,SUB,6592
816,Roy Nelson,Alexander Volkov,red,DEC,6602
816,Tom Duquesnoy,Patrick Williams,blue,KO/TKO,6624
816,Rashid Magomedov,Bobby Green,blue,DEC,6625
816,Augusto Mendes,Aljamain Sterling,red,DEC,6626
816,Ketlen Vieira,Ashlee Evans-Smith,blue,DEC,6627
817,Max Holloway,Jose Aldo,blue,KO/TKO,6556
817,Karolina Kowalkiewicz,Claudia Gadelha,red,SUB,6577
817,Matthew Lopez,Johnny Eduardo,blue,KO/TKO,6598
817,Deiveson Figueiredo,Marco Beltran,blue,KO/TKO,6599
817,Eric Spicely,Antonio Carlos Junior,red,SUB,6600
817,Oluwale Bamgbose,Paulo Costa,red,KO/TKO,6628
817,Yancy Medeiros,Erick Silva,blue,KO/TKO,6637
817,Jamie Moyle,Viviane Pereira,red,DEC,6646
817,Jimmy Wallhead,Luan Chagas,red,SUB,6663
817,Nate Marquardt,Vitor Belfort,red,DEC,6664
817,Brian Kelleher,Iuri Alcantara,blue,SUB,6676
819,Glover Teixeira,Alexander Gustafsson,red,KO/TKO,6581
819,Chris Camozzi,Trevor Smith,red,DEC,6582
819,Alex Nicholson,Jack Hermansson,red,KO/TKO,6584
819,Misha Cirkunov,Volkan Oezdemir,red,KO/TKO,6601
819,Joaquim Silva,Reza Madadi,blue,DEC,6618
819,Ben Saunders,Peter Sobotta,red,KO/TKO,6635
819,Nordine Taleb,Oliver Enkamp,blue,DEC,6636
819,Damian Stasiak,Pedro Munhoz,red,DEC,6639
819,Bojan Velickovic,Nico Musoke,blue,KO/TKO,6640
819,Damir Hadzovic,Marcin Held,blue,KO/TKO,6641
819,Jessin Ayari,Darren Till,red,DEC,6659
819,Omari Akhmedov,Abdul Razak Alhassan,blue,DEC,6662
820,Mark Hunt,Derrick Lewis,blue,KO/TKO,6614
820,Ben Nguyen,Tim Elliott,blue,SUB,6616
820,Ashkan Mokhtarian,John Moraga,red,DEC,6617
820,Ross Pearson,Dan Hooker,red,KO/TKO,6629
820,Vinc Pichel,Damien Brown,blue,KO/TKO,6630
820,Mizuto Hirota,Alexander Volkanovski,red,DEC,6649
820,Zak Ottow,Kiichi Kunimoto,blue,DEC,6658
820,Dominique Steele,Luke Jumeau,red,DEC,6665
820,Chanmi Jeon,JJ Aldrich,red,DEC,6713
820,Henrique da Silva,Ion Cutelaba,red,KO/TKO,6715
821,Marcin Tybura,Andrei Arlovski,blue,DEC,6619
821,Russell Doane,Kwan Ho Kwak,blue,KO/TKO,6620
821,Jon Tuck,Takanori Gomi,blue,SUB,6621
821,Ulka Sasaki,Justin Scoggins,blue,SUB,6622
821,Walt Harris,Cyril Asker,blue,KO/TKO,6623
821,Rafael Dos Anjos,Tarec Saffiedine,blue,DEC,6634
821,Bethe Correia,Holly Holm,red,KO/TKO,6642
821,Colby Covington,Dong Hyun Kim,blue,DEC,6643
821,Frank Camacho,Li Jingliang,red,DEC,6677
821,Lucie Pudilova,Ji Yeon Kim,blue,DEC,6714
821,Rolando Dy,Alex Caceres,red,KO/TKO,6724
822,Paul Craig,Khalil Rountree Jr.,red,KO/TKO,6654
822,Ryan Janes,Jack Marshman,red,DEC,6655
822,Justin Willis,James Mulheron,blue,DEC,6656
822,Galore Bofando,Charlie Ward,blue,KO/TKO,6666
822,Bobby Nash,Danny Roberts,red,KO/TKO,6670
822,Paul Felder,Stevie Ray,blue,KO/TKO,6671
822,Albert Morales,Brett Johns,red,DEC,6678
822,Neil Seery,Alexandre Pantoja,red,SUB,6679
822,Santiago Ponzinibbio,Gunnar Nelson,blue,KO/TKO,6680
822,Cynthia Calvillo,Joanne Calderwood,blue,DEC,6681
822,Amanda Lemos,Leslie Smith,red,KO/TKO,6726
822,Daniel Teymur,Danny Henry,red,DEC,6758
823,Jon Jones,Daniel Cormier,no contest,KO/TKO,6685
823,Jason Knight,Ricardo Lamas,red,KO/TKO,6694
823,Alexandra Albu,Kailin Curran,blue,DEC,6696
823,Drew Dober,Joshua Burkman,blue,KO/TKO,6697
823,Jarred Brooks,Eric Shelton,blue,DEC,6699
823,Volkan Oezdemir,Jimi Manuwa,blue,KO/TKO,6717
823,Tonya Evinger,Cris Cyborg,red,KO/TKO,6734
823,Renato Moicano,Brian Ortega,red,SUB,6735
823,Demian Maia,Tyron Woodley,red,DEC,6746
823,Donald Cerrone,Robbie Lawler,red,DEC,6755
823,Calvin Kattar,Andre Fili,blue,DEC,6774
824,Dennis Siver,BJ Penn,blue,DEC,6610
824,Johny Hendricks,Tim Boetsch,red,KO/TKO,6611
824,Justine Kish,Felice Herrig,red,DEC,6612
824,Jeremy Kimball,Josh Stansbury,blue,KO/TKO,6613
824,Kevin Lee,Michael Chiesa,blue,SUB,6631
824,Maryna Moroz,Carla Esparza,red,DEC,6632
824,Erik Koch,Clay Guida,red,DEC,6652
824,Darrell Horcher,Devin Powell,blue,DEC,6689
824,Dominick Reyes,Joachim Christensen,blue,KO/TKO,6700
824,Michel Quinones,Jared Gordon,red,KO/TKO,6701
824,Johnny Case,Tony Martin,red,DEC,6727
824,Marvin Vettori,Vitor Miranda,blue,DEC,6736
825,Kelvin Gastelum,Chris Weidman,red,SUB,6687
825,Thomas Almeida,Jimmie Rivera,red,DEC,6688
825,Gian Villante,Patrick Cummins,red,DEC,6702
825,Alex Oliveira,Ryan LaFlare,blue,KO/TKO,6703
825,Elizeu Zaleski dos Santos,Lyman Good,blue,DEC,6704
825,Chris Wade,Frankie Perez,blue,DEC,6705
825,Darren Elkins,Dennis Bermudez,blue,DEC,6706
825,Godofredo Pepey,Shane Burgos,red,DEC,6707
825,Jeremy Kennedy,Kyle Bochniak,blue,DEC,6708
825,Chase Sherman,Damian Grabowski,blue,DEC,6709
825,Eryk Anders,Rafael Natal,blue,KO/TKO,6710
825,Junior Albini,Tim Johnson,blue,KO/TKO,6711
825,Marlon Vera,Brian Kelleher,blue,SUB,6759
826,Elias Theodorou,Brad Tavares,red,DEC,6653
826,Nick Roehrick,Jared Cannonier,red,KO/TKO,6660
826,Drakkar Klose,Marc Diakiese,blue,DEC,6661
826,Ashley Yoder,Angela Hill,red,DEC,6672
826,Marcel Fortuna,Jordan Johnson,red,DEC,6673
826,CB Dollaway,Ed Herman,blue,DEC,6674
826,Justin Gaethje,Michael Johnson,blue,KO/TKO,6684
826,Juliana Lima,Tecia Torres,red,SUB,6742
826,Jesse Taylor,Dhiego Lima,blue,SUB,6756
826,Tom Gallicchio,James Krause,red,DEC,6757
827,Alistair Overeem,Fabricio Werdum,blue,DEC,6668
827,Jim Miller,Anthony Pettis,red,DEC,6669
827,Robert Whittaker,Yoel Romero,blue,DEC,6693
827,Aleksei Oleinik,Travis Browne,blue,SUB,6728
827,Belal Muhammad,Jordan Mein,blue,DEC,6729
827,Brian Camozzi,Chad Laprise,red,KO/TKO,6730
827,Gerald Meerschaert,Thiago Santos,red,KO/TKO,6731
827,Curtis Blaydes,Daniel Omielanczuk,blue,DEC,6733
827,Terrion Ware,Cody Stamann,red,DEC,6752
827,James Bochnovic,Trevin Giles,red,KO/TKO,6753
828,Brandon Moreno,Sergio Pettis,red,DEC,6692
828,Diego Rivas,Jose Quinonez,red,DEC,6712
828,Hector Sandoval,Dustin Ortiz,red,KO/TKO,6720
828,Rashad Evans,Sam Alvey,red,DEC,6722
828,Jordan Rinaldi,Alvaro Herrera,blue,SUB,6723
828,Jack Hermansson,Bradley Scott,blue,KO/TKO,6725
828,Alexa Grasso,Randa Markos,blue,DEC,6745
828,Humberto Bandenay,Martin Bravo,blue,KO/TKO,6751
828,Roberto Sanchez,Joseph Morales,red,SUB,6762
828,Niko Price,Alan Jouban,blue,KO/TKO,6763
828,Andre Soukhamthath,Alejandro Perez,red,DEC,6765
828,Rani Yahya,Henry Briones,blue,SUB,6780
829,Stefan Struve,Alexander Volkov,red,KO/TKO,6719
829,Desmond Green,Rustam Khabilov,red,DEC,6748
829,Aleksandar Rakic,Francimar Barroso,blue,DEC,6750
829,Bryan Barberena,Leon Edwards,red,DEC,6754
829,Talita Bernardo,Marion Reneau,red,KO/TKO,6781
829,Rob Wilkinson,Siyar Bahadurzada,red,KO/TKO,6782
829,Mads Burnell,Michel Prazeres,red,SUB,6783
829,Zabit Magomedsharipov,Mike Santiago,blue,SUB,6807
829,Bojan Velickovic,Darren Till,red,DEC,6836
829,Felipe Silva,Mairbek Taisumov,red,KO/TKO,6837
829,Andrew Holbrook,Thibault Gouti,red,KO/TKO,6871
830,Rick Glenn,Gavin Tucker,blue,DEC,6718
830,Tyson Pedro,Ilir Latifi,red,DEC,6744
830,Gilbert Melendez,Jeremy Stephens,red,DEC,6760
830,Valentina Shevchenko,Amanda Nunes,red,DEC,6785
830,Wilson Reis,Henry Cejudo,red,KO/TKO,6786
830,Ketlen Vieira,Sara McMann,blue,SUB,6787
830,Ashlee Evans-Smith,Sarah Moras,red,SUB,6788
830,Arjan Bhullar,Luis Henrique,blue,DEC,6789
830,Rafael Dos Anjos,Neil Magny,blue,SUB,6798
830,Alex White,Mitch Clarke,blue,KO/TKO,6799
831,Ramazan Emeev,Sam Alvey,blue,DEC,6832
831,Jonathan Wilson,Oskar Piechota,red,DEC,6833
831,Devin Clark,Jan Blachowicz,red,SUB,6835
831,Darren Till,Donald Cerrone,blue,KO/TKO,6886
831,Warlley Alves,Salim Touahri,blue,DEC,6898
831,Jodie Esquibel,Karolina Kowalkiewicz,red,DEC,6909
831,Andre Fili,Artem Lobov,blue,DEC,6910
831,Brian Kelleher,Damian Stasiak,blue,KO/TKO,6915
831,Aspen Ladd,Lina Lansberg,blue,KO/TKO,6916
831,Josh Emmett,Felipe Arantes,blue,DEC,6917
831,Nasrat Haqparast,Marcin Held,red,DEC,6924
832,Kurt Holobaugh,Matt Bessette,no contest,KO/TKO,6737
832,Azunna Anyanwu,Greg Rebello,blue,KO/TKO,6738
832,Ricky Turcios,Boston Salmon,red,DEC,6739
832,Jamie Pickett,Charles Byrd,red,SUB,6740
833,Angel De Anda,Daniel Spohn,red,SUB,6766
833,Alfred Khashakyan,Sean O'Malley,red,KO/TKO,6767
833,Lazar Stojadinovic,Thanh Le,red,KO/TKO,6768
833,Michael Cora,Sidney Outlaw,red,DEC,6769
833,Casey Kenney,CJ Hamilton,blue,DEC,6770
834,Karl Roberson,Ryan Spann,blue,KO/TKO,6775
834,Jason Jackson,Kyle Stewart,red,KO/TKO,6776
834,Chase Waldon,Geoff Neal,red,KO/TKO,6777
834,Alonzo Menifield,Daniel Jolly,blue,KO/TKO,6778
834,Luis Gomez Alvarez,Dan Ige,red,SUB,6779
835,Yushin Okami,Ovince Saint Preux,red,SUB,6761
835,Ulka Sasaki,Jussier Formiga,red,SUB,6771
835,Henrique da Silva,Gokhan Saki,red,KO/TKO,6772
835,Chanmi Jeon,Syuri Kondo,red,DEC,6773
835,Hyun Gyu Lim,Daichi Abe,red,DEC,6805
835,Jessica Andrade,Claudia Gadelha,blue,DEC,6806
835,Alex Morono,Keita Nakamura,red,DEC,6814
835,Dong Hyun Kim,Takanori Gomi,blue,KO/TKO,6883
835,Luke Jumeau,Shinsho Anzai,red,DEC,6897
836,Marcin Tybura,Fabricio Werdum,red,DEC,6840
836,Jessica-Rose Clark,Bec Rawlings,blue,DEC,6870
836,Shane Young,Alexander Volkanovski,red,DEC,6882
836,Daniel Kelly,Elias Theodorou,red,DEC,6885
836,Eric Shelton,Jenel Lausa,blue,DEC,6932
836,Ashkan Mokhtarian,Ryan Benoit,red,KO/TKO,6933
836,Nadia Kassem,Alex Chambers,blue,DEC,6935
836,Belal Muhammad,Tim Means,blue,DEC,6953
836,Will Brooks,Nik Lentz,red,SUB,6966
836,Adam Wieczorek,Anthony Hamilton,blue,DEC,6967
836,Frank Camacho,Damien Brown,blue,DEC,6968
836,Bojan Velickovic,Jake Matthews,red,DEC,6977
836,Tai Tuivasa,Rashad Coulter,blue,KO/TKO,6978
837,David Branch,Luke Rockhold,red,KO/TKO,6791
837,Daniel Spitz,Anthony Hamilton,blue,KO/TKO,6792
837,Uriah Hall,Krzysztof Jotko,blue,KO/TKO,6794
837,Gilbert Burns,Jason Saggo,blue,,6795
837,Zu Anyanwu,Justin Ledet,red,DEC,6796
837,Sergio Moraes,Kamaru Usman,red,KO/TKO,6797
837,Alex Reyes,Mike Perry,red,KO/TKO,6808
837,Jason Gonzalez,Gregor Gillespie,red,SUB,6839
837,Olivier Aubin-Mercier,Tony Martin,blue,DEC,6868
838,Julian Marquez,Phil Hawes,blue,KO/TKO,6800
838,Kyler Phillips,James Gray,blue,KO/TKO,6801
838,Carlos Candelario,Ronaldo Candido De Oliveira,blue,DEC,6802
838,Brandon Davis,Austin Arnett,blue,DEC,6803
838,Cheyden Leialoha,John Castaneda,red,DEC,6804
839,Jamelle Jones,Mike Rodriguez,red,KO/TKO,6809
839,Julio Arce,Peter Petties,blue,KO/TKO,6810
839,Kevin Gray,Alex Perez,red,SUB,6811
839,Donavon Frelow,Ricky Simon,red,DEC,6812
839,Shelton Graves,Everett Sims,blue,KO/TKO,6813
841,Benito Lopez,Steven Peterson,blue,DEC,6823
841,JP Buys,Joby Sanchez,red,KO/TKO,6824
841,Mike Santiago,Mark Cherico,blue,KO/TKO,6825
841,Jordan Espinosa,Nick Urso,blue,SUB,6826
842,Jose Flores,Matt Frevola,red,SUB,6827
842,Elias Urbina,Bevon Lewis,red,KO/TKO,6828
842,Allen Crowder,Don'Tale Mayes,blue,KO/TKO,6829
842,Adam Antolin,Casey Kenney,blue,DEC,6830
842,Kelly McGill,Lauren Mueller,red,DEC,6831
843,Kevin Lee,Tony Ferguson,red,SUB,6848
843,Evan Dunham,Beneil Dariush,draw,,6849
843,Brad Tavares,Thales Leites,blue,DEC,6851
843,Magomed Bibulatov,John Moraga,red,KO/TKO,6852
843,Marco Beltran,Matt Schnell,red,DEC,6853
843,Walt Harris,Fabricio Werdum,red,SUB,6854
843,Bobby Green,Lando Vannata,draw,,6855
843,Cody Stamann,Tom Duquesnoy,blue,DEC,6879
810,Kevin Lee,Francisco Trinaldo,blue,SUB,6543
813,Charles Rosa,Shane Burgos,red,KO/TKO,6534
814,Cortney Casey,Jessica Aguilar,blue,DEC,6638
816,Jake Collier,Devin Clark,red,DEC,6546
817,Marlon Moraes,Raphael Assuncao,red,DEC,6645
820,Daniel Kelly,Derek Brunson,red,KO/TKO,6615
821,Carls John De Tomas,Naoki Inoue,red,DEC,6644
823,Renan Barao,Aljamain Sterling,red,DEC,6695
824,Alex Garcia,Tim Means,red,DEC,6690
826,Teruto Ishihara,Gray Maynard,red,DEC,6650
827,Douglas Silva de Andrade,Rob Font,red,SUB,6732
829,Abdul-Kerim Edilov,Bojan Mihajlovic,blue,KO/TKO,6749
830,Adriano Martins,Kajan Johnson,red,KO/TKO,6790
832,Joby Sanchez,Manny Vazquez,blue,DEC,6741
835,Rolando Dy,Teruto Ishihara,red,DEC,6820
837,Anthony Smith,Hector Lombard,blue,KO/TKO,6793
843,Ray Borg,Demetrious Johnson,red,SUB,6895
843,Kalindra Faria,Mara Romero Borella,red,SUB,6930
844,Kelvin Gastelum,Michael Bisping,blue,KO/TKO,6841
844,Gina Mazany,Wu Yanan,blue,DEC,6922
844,Yan Xiaonan,Kailin Curran,blue,DEC,6923
